transaction_id,bank,error_code,payment_network,amount_inr,failed_at
13745798,SBI,issuer_unavailable,UPI_AUTOPAY,999,2026-08-18T05:29:00
abf9d6fd,Axis,insufficient_funds,RuPay,299,2026-08-18T05:29:00
61e4549f,SBI,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-18T05:36:00
6506ad58,Kotak,timeout,UPI_AUTOPAY,999,2026-08-18T05:38:00
4cd1abc7,SBI,insufficient_funds,Mastercard,999,2026-08-18T05:39:00
bee120f4,SBI,insufficient_funds,UPI_AUTOPAY,1499,2026-08-18T05:41:00
1837d9b1,ICICI,insufficient_funds,RuPay,299,2026-08-18T05:49:00
186702dc,HDFC,timeout,Mastercard,4999,2026-08-18T05:49:00
537022ce,ICICI,insufficient_funds,Visa,1499,2026-08-18T05:54:00
9fe06d29,SBI,insufficient_funds,Visa,199,2026-08-18T05:55:00
6de528e2,ICICI,hard_decline,Visa,199,2026-08-18T05:56:00
7f84aaf1,Kotak,timeout,Visa,999,2026-08-18T05:58:00
6cd24b99,SBI,timeout,RuPay,499,2026-08-18T05:58:00
ec1c3fa8,Axis,issuer_unavailable,Visa,999,2026-08-18T05:59:00
9a74bbf4,SBI,insufficient_funds,RuPay,299,2026-08-18T06:04:00
60ad6bbb,HDFC,insufficient_funds,RuPay,999,2026-08-18T06:08:00
13373819,Axis,timeout,RuPay,2999,2026-08-18T06:08:00
7754e200,Kotak,hard_decline,RuPay,2999,2026-08-18T06:12:00
29a2804b,SBI,timeout,RuPay,299,2026-08-18T06:12:00
1bf86d27,Axis,hard_decline,RuPay,4999,2026-08-18T06:12:00
15f9b8cc,Kotak,insufficient_funds,Mastercard,4999,2026-08-18T06:17:00
805cf509,SBI,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T06:19:00
fb5b9d37,ICICI,issuer_unavailable,UPI_AUTOPAY,499,2026-08-18T06:20:00
ab99f63f,SBI,issuer_unavailable,RuPay,2999,2026-08-18T06:22:00
c54887e0,Axis,insufficient_funds,Visa,999,2026-08-18T06:23:00
e076f10d,ICICI,issuer_unavailable,UPI_AUTOPAY,299,2026-08-18T06:23:00
3a747676,ICICI,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-18T06:32:00
bcbb3915,SBI,issuer_unavailable,UPI_AUTOPAY,199,2026-08-18T06:35:00
efb516dd,SBI,timeout,UPI_AUTOPAY,199,2026-08-18T06:42:00
9e27047f,SBI,timeout,Visa,499,2026-08-18T06:44:00
a53b73e8,HDFC,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T06:45:00
da4131d3,ICICI,insufficient_funds,Visa,499,2026-08-18T06:46:00
845fa64e,ICICI,issuer_unavailable,RuPay,199,2026-08-18T06:46:00
71ce5ab1,HDFC,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T06:48:00
2cf71094,SBI,timeout,Mastercard,299,2026-08-18T06:48:00
e019df7d,HDFC,insufficient_funds,Mastercard,199,2026-08-18T06:50:00
4f956a84,HDFC,timeout,Mastercard,299,2026-08-18T07:02:00
39147f48,Kotak,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T07:07:00
85e4bb6b,Axis,hard_decline,UPI_AUTOPAY,4999,2026-08-18T07:11:00
33627462,Kotak,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T07:13:00
4c2881ae,HDFC,insufficient_funds,Visa,299,2026-08-18T07:17:00
8aba0177,SBI,timeout,Visa,2999,2026-08-18T07:21:00
2065387f,ICICI,timeout,UPI_AUTOPAY,1499,2026-08-18T07:22:00
f10c3fb2,SBI,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T07:22:00
3f19a264,SBI,issuer_unavailable,UPI_AUTOPAY,999,2026-08-18T07:26:00
9b4fb218,Axis,timeout,RuPay,2999,2026-08-18T07:27:00
99054927,ICICI,timeout,Visa,499,2026-08-18T07:36:00
e5f3464e,Kotak,issuer_unavailable,RuPay,2999,2026-08-18T07:37:00
1c4e50b5,ICICI,issuer_unavailable,RuPay,999,2026-08-18T07:38:00
bda607c9,HDFC,timeout,RuPay,299,2026-08-18T07:39:00
7dd331fd,SBI,timeout,UPI_AUTOPAY,299,2026-08-18T07:48:00
f4b619e7,Axis,timeout,Mastercard,999,2026-08-18T07:50:00
51a485c8,ICICI,timeout,Visa,499,2026-08-18T07:53:00
4d255844,Axis,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T07:56:00
77f7d6c0,Axis,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T07:59:00
9eb70958,SBI,timeout,Visa,4999,2026-08-18T07:59:00
dcbd67fe,ICICI,hard_decline,Mastercard,499,2026-08-18T08:02:00
79a820bd,ICICI,hard_decline,Visa,499,2026-08-18T08:03:00
b071c7f3,Kotak,timeout,UPI_AUTOPAY,4999,2026-08-18T08:18:00
31116730,ICICI,timeout,UPI_AUTOPAY,1499,2026-08-18T08:20:00
d85e3785,HDFC,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-18T08:21:00
2f631940,HDFC,insufficient_funds,RuPay,4999,2026-08-18T08:22:00
9e85cc6a,Kotak,timeout,UPI_AUTOPAY,4999,2026-08-18T08:24:00
eb33f977,HDFC,timeout,Mastercard,2999,2026-08-18T08:25:00
9a32c1c1,Kotak,hard_decline,RuPay,499,2026-08-18T08:25:00
2a00bce9,SBI,timeout,UPI_AUTOPAY,1499,2026-08-18T08:26:00
a82ce189,ICICI,timeout,RuPay,299,2026-08-18T08:30:00
d14dcfcf,Kotak,hard_decline,RuPay,4999,2026-08-18T08:30:00
357af6a9,ICICI,issuer_unavailable,UPI_AUTOPAY,199,2026-08-18T08:36:00
30b9a3b8,SBI,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T08:39:00
988296e3,HDFC,insufficient_funds,RuPay,299,2026-08-18T08:49:00
62cd63c6,Axis,insufficient_funds,Mastercard,999,2026-08-18T08:50:00
266178aa,SBI,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-18T08:52:00
6e18de15,Axis,timeout,Visa,199,2026-08-18T08:57:00
b0888e61,HDFC,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T08:57:00
6886cf18,HDFC,issuer_unavailable,Mastercard,999,2026-08-18T09:09:00
2eea0717,Kotak,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T09:17:00
dfebf107,HDFC,hard_decline,Mastercard,1499,2026-08-18T09:20:00
849c267d,SBI,issuer_unavailable,Mastercard,1499,2026-08-18T09:21:00
24da9142,ICICI,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-18T09:28:00
8be5da21,Axis,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T09:30:00
79ac7583,HDFC,insufficient_funds,RuPay,199,2026-08-18T09:30:00
c336a7b5,HDFC,hard_decline,Mastercard,1499,2026-08-18T09:33:00
7b2f7b4d,ICICI,insufficient_funds,Visa,499,2026-08-18T09:38:00
40a89ec8,Kotak,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T09:40:00
fa907522,HDFC,timeout,Mastercard,499,2026-08-18T09:41:00
431bc856,ICICI,issuer_unavailable,Visa,4999,2026-08-18T09:42:00
378562a4,Kotak,issuer_unavailable,RuPay,999,2026-08-18T09:48:00
4b88262a,SBI,hard_decline,Visa,999,2026-08-18T09:50:00
09992f6a,Kotak,timeout,RuPay,2999,2026-08-18T10:00:00
d42ebb16,ICICI,timeout,Visa,499,2026-08-18T10:01:00
a0d76ff3,Axis,timeout,UPI_AUTOPAY,199,2026-08-18T10:04:00
cd2bb49e,SBI,hard_decline,UPI_AUTOPAY,2999,2026-08-18T10:07:00
6afd8c76,Kotak,timeout,RuPay,199,2026-08-18T10:12:00
89acdf27,SBI,issuer_unavailable,RuPay,1499,2026-08-18T10:13:00
b959e57f,ICICI,timeout,Visa,1499,2026-08-18T10:17:00
2c9ff7f8,SBI,hard_decline,Visa,499,2026-08-18T10:24:00
46760f9a,Kotak,issuer_unavailable,UPI_AUTOPAY,199,2026-08-18T10:33:00
8def3c31,Axis,hard_decline,Visa,199,2026-08-18T10:37:00
e708e153,SBI,hard_decline,UPI_AUTOPAY,4999,2026-08-18T10:37:00
5bf0b4a4,Kotak,insufficient_funds,UPI_AUTOPAY,499,2026-08-18T10:39:00
56a23342,Kotak,issuer_unavailable,Visa,1499,2026-08-18T10:39:00
1918d876,ICICI,issuer_unavailable,UPI_AUTOPAY,499,2026-08-18T10:40:00
ab8a3be8,ICICI,insufficient_funds,UPI_AUTOPAY,499,2026-08-18T10:41:00
e5dc3159,SBI,timeout,UPI_AUTOPAY,499,2026-08-18T10:42:00
28306f2c,HDFC,timeout,Mastercard,999,2026-08-18T10:42:00
bf211206,SBI,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T10:47:00
b83a7e80,Axis,timeout,RuPay,4999,2026-08-18T10:50:00
391f52bd,SBI,issuer_unavailable,Mastercard,2999,2026-08-18T10:50:00
67f13129,HDFC,hard_decline,UPI_AUTOPAY,499,2026-08-18T10:51:00
c0877065,Kotak,timeout,RuPay,2999,2026-08-18T10:58:00
7a1f4e37,HDFC,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-18T11:04:00
9723d2a7,SBI,insufficient_funds,UPI_AUTOPAY,499,2026-08-18T11:05:00
a4e15f22,HDFC,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T11:05:00
c5f6bfa7,ICICI,insufficient_funds,Mastercard,2999,2026-08-18T11:08:00
dc983ce7,HDFC,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-18T11:11:00
ea97cf15,SBI,insufficient_funds,Visa,2999,2026-08-18T11:13:00
dcb16c07,HDFC,issuer_unavailable,RuPay,499,2026-08-18T11:13:00
87b19f27,Axis,insufficient_funds,Visa,2999,2026-08-18T11:17:00
0d74e68a,Axis,timeout,UPI_AUTOPAY,499,2026-08-18T11:25:00
677176f6,SBI,hard_decline,Mastercard,1499,2026-08-18T11:25:00
faaa62d8,Axis,timeout,UPI_AUTOPAY,4999,2026-08-18T11:26:00
fa5d6a60,ICICI,timeout,UPI_AUTOPAY,2999,2026-08-18T11:27:00
cf0112fd,Kotak,hard_decline,UPI_AUTOPAY,2999,2026-08-18T11:32:00
1f209fb4,Axis,timeout,Visa,999,2026-08-18T11:34:00
cfa89764,ICICI,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-18T11:40:00
f2d92328,ICICI,timeout,RuPay,299,2026-08-18T11:43:00
a336c756,HDFC,insufficient_funds,Mastercard,2999,2026-08-18T11:46:00
1af35682,SBI,issuer_unavailable,RuPay,299,2026-08-18T11:49:00
55b0f435,ICICI,issuer_unavailable,Visa,499,2026-08-18T11:50:00
8287ec51,Axis,timeout,UPI_AUTOPAY,1499,2026-08-18T11:54:00
2f9e2f4e,HDFC,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T12:00:00
4fd42017,HDFC,timeout,Mastercard,499,2026-08-18T12:03:00
6b16fdc8,Kotak,issuer_unavailable,RuPay,499,2026-08-18T12:05:00
1e5ce0f0,ICICI,issuer_unavailable,Mastercard,999,2026-08-18T12:11:00
e5f9ed21,Axis,timeout,UPI_AUTOPAY,299,2026-08-18T12:15:00
706c2ff6,HDFC,insufficient_funds,UPI_AUTOPAY,1499,2026-08-18T12:16:00
270323e6,HDFC,insufficient_funds,UPI_AUTOPAY,199,2026-08-18T12:19:00
2bfa89ba,ICICI,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T12:23:00
7c42efe3,ICICI,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T12:30:00
aec60b50,HDFC,insufficient_funds,RuPay,499,2026-08-18T12:31:00
98e8d2d1,Kotak,timeout,Visa,199,2026-08-18T12:36:00
f2abe407,Axis,issuer_unavailable,UPI_AUTOPAY,499,2026-08-18T12:37:00
df480f3e,ICICI,timeout,Visa,2999,2026-08-18T12:43:00
32ba904f,ICICI,insufficient_funds,UPI_AUTOPAY,499,2026-08-18T12:52:00
ff771d9c,HDFC,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T12:59:00
688b4351,ICICI,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T12:59:00
04c42428,HDFC,timeout,UPI_AUTOPAY,299,2026-08-18T13:04:00
fb36919f,Axis,issuer_unavailable,Mastercard,2999,2026-08-18T13:07:00
4c0cc4b5,SBI,timeout,UPI_AUTOPAY,1499,2026-08-18T13:10:00
583b6dd4,ICICI,insufficient_funds,Visa,199,2026-08-18T13:12:00
7f1cce24,HDFC,timeout,UPI_AUTOPAY,299,2026-08-18T13:13:00
33e5b1cc,ICICI,hard_decline,RuPay,1499,2026-08-18T13:13:00
8ee6cf3d,HDFC,timeout,Visa,1499,2026-08-18T13:14:00
87db2d7d,SBI,timeout,RuPay,1499,2026-08-18T13:15:00
52b19000,Axis,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T13:17:00
59c9bdf4,SBI,insufficient_funds,UPI_AUTOPAY,1499,2026-08-18T13:23:00
fff506c0,HDFC,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T13:27:00
74b911ef,ICICI,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T13:35:00
60f410b5,Axis,timeout,Visa,1499,2026-08-18T13:41:00
ea5d2695,Kotak,timeout,RuPay,2999,2026-08-18T13:41:00
8481eb25,ICICI,timeout,RuPay,1499,2026-08-18T13:52:00
6511ac69,SBI,issuer_unavailable,UPI_AUTOPAY,299,2026-08-18T13:52:00
003adec1,Kotak,hard_decline,UPI_AUTOPAY,1499,2026-08-18T13:56:00
1e3c2964,HDFC,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T13:58:00
080dfc04,HDFC,insufficient_funds,RuPay,2999,2026-08-18T13:59:00
9ef472e8,Axis,hard_decline,RuPay,999,2026-08-18T13:59:00
3b75c89c,Kotak,issuer_unavailable,Visa,2999,2026-08-18T14:02:00
c9ebc3ac,ICICI,issuer_unavailable,UPI_AUTOPAY,299,2026-08-18T14:08:00
044a6404,Kotak,insufficient_funds,RuPay,199,2026-08-18T14:12:00
800769f5,ICICI,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-18T14:16:00
05b2455d,ICICI,timeout,Mastercard,4999,2026-08-18T14:17:00
d7c39e15,Kotak,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-18T14:18:00
27a6d44a,SBI,issuer_unavailable,Mastercard,499,2026-08-18T14:20:00
6605ac0a,Kotak,hard_decline,UPI_AUTOPAY,2999,2026-08-18T14:31:00
1b4cadb6,Kotak,issuer_unavailable,RuPay,999,2026-08-18T14:35:00
236bc346,SBI,timeout,RuPay,499,2026-08-18T14:43:00
c81fabf3,Axis,timeout,Mastercard,499,2026-08-18T14:46:00
29650a32,ICICI,timeout,Mastercard,299,2026-08-18T14:47:00
da402ae7,Axis,timeout,Visa,299,2026-08-18T14:50:00
58ebb53f,Kotak,timeout,RuPay,299,2026-08-18T15:01:00
a20ee333,HDFC,timeout,UPI_AUTOPAY,299,2026-08-18T15:03:00
3a960502,ICICI,issuer_unavailable,Mastercard,999,2026-08-18T15:05:00
b38a69e6,HDFC,issuer_unavailable,RuPay,999,2026-08-18T15:14:00
d6265403,SBI,issuer_unavailable,Mastercard,1499,2026-08-18T15:14:00
a321034f,HDFC,issuer_unavailable,Visa,1499,2026-08-18T15:14:00
080c05b5,Axis,timeout,UPI_AUTOPAY,199,2026-08-18T15:18:00
735f6e31,Kotak,hard_decline,UPI_AUTOPAY,4999,2026-08-18T15:19:00
12150005,HDFC,issuer_unavailable,UPI_AUTOPAY,999,2026-08-18T15:22:00
84c32fa7,Axis,issuer_unavailable,Visa,4999,2026-08-18T15:23:00
0bac4a3a,HDFC,issuer_unavailable,UPI_AUTOPAY,199,2026-08-18T15:26:00
40d5af1a,ICICI,timeout,UPI_AUTOPAY,999,2026-08-18T15:28:00
31fdfe2f,ICICI,hard_decline,UPI_AUTOPAY,1499,2026-08-18T15:33:00
209e0461,Kotak,hard_decline,RuPay,2999,2026-08-18T15:38:00
ad5c3594,ICICI,issuer_unavailable,RuPay,1499,2026-08-18T15:39:00
8f59a134,SBI,timeout,UPI_AUTOPAY,1499,2026-08-18T15:43:00
45bd5c95,Kotak,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T15:44:00
e7eccfdf,Kotak,timeout,UPI_AUTOPAY,999,2026-08-18T15:46:00
baaa6a2c,Kotak,timeout,UPI_AUTOPAY,999,2026-08-18T15:58:00
68c44575,Kotak,insufficient_funds,RuPay,499,2026-08-18T16:00:00
625836a6,Kotak,issuer_unavailable,UPI_AUTOPAY,199,2026-08-18T16:06:00
cf830407,SBI,timeout,UPI_AUTOPAY,199,2026-08-18T16:11:00
a3d7d805,SBI,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-18T16:12:00
6740181a,SBI,issuer_unavailable,RuPay,999,2026-08-18T16:13:00
edbe196e,HDFC,hard_decline,RuPay,299,2026-08-18T16:14:00
d521e06b,Axis,timeout,UPI_AUTOPAY,2999,2026-08-18T16:17:00
17e6a0c8,Axis,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-18T16:19:00
7becbf9c,Axis,timeout,Mastercard,4999,2026-08-18T16:20:00
fcf545f5,HDFC,hard_decline,Visa,299,2026-08-18T16:22:00
4f0caf81,ICICI,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-18T16:27:00
607ede27,SBI,insufficient_funds,Visa,1499,2026-08-18T16:31:00
f9076153,ICICI,issuer_unavailable,RuPay,2999,2026-08-18T16:33:00
4695fab1,Kotak,timeout,UPI_AUTOPAY,1499,2026-08-18T16:35:00
6cd31b52,Kotak,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T16:36:00
20ca1830,Kotak,timeout,Mastercard,4999,2026-08-18T16:37:00
345f4ed0,Axis,timeout,Visa,2999,2026-08-18T16:39:00
b4645f84,ICICI,hard_decline,UPI_AUTOPAY,299,2026-08-18T16:48:00
e1749c3a,ICICI,timeout,UPI_AUTOPAY,4999,2026-08-18T16:48:00
ee6e6155,SBI,timeout,Visa,2999,2026-08-18T16:50:00
925cf9a2,SBI,timeout,UPI_AUTOPAY,299,2026-08-18T16:51:00
2c824d35,Kotak,timeout,Visa,299,2026-08-18T16:56:00
60d7bf5a,Axis,timeout,UPI_AUTOPAY,299,2026-08-18T16:58:00
fe529d5d,Axis,insufficient_funds,Visa,1499,2026-08-18T16:59:00
bc04cf4b,SBI,hard_decline,Mastercard,4999,2026-08-18T17:01:00
edda4922,HDFC,issuer_unavailable,UPI_AUTOPAY,199,2026-08-18T17:05:00
4c51c48f,Kotak,issuer_unavailable,RuPay,199,2026-08-18T17:08:00
ba855299,HDFC,hard_decline,Visa,1499,2026-08-18T17:16:00
49861609,HDFC,insufficient_funds,RuPay,999,2026-08-18T17:18:00
06a1cf0c,SBI,timeout,RuPay,499,2026-08-18T17:20:00
c8ee5698,SBI,insufficient_funds,Mastercard,199,2026-08-18T17:23:00
b2049fe9,Axis,insufficient_funds,UPI_AUTOPAY,2999,2026-08-18T17:26:00
40aaabc4,SBI,timeout,UPI_AUTOPAY,2999,2026-08-18T17:27:00
dd5b767e,Kotak,timeout,Visa,999,2026-08-18T17:29:00
354ecafb,ICICI,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T17:31:00
98b6a954,Kotak,timeout,Mastercard,199,2026-08-18T17:33:00
25d5305c,Kotak,issuer_unavailable,RuPay,1499,2026-08-18T17:35:00
4560d3c5,Axis,insufficient_funds,UPI_AUTOPAY,1499,2026-08-18T17:37:00
1d27d0b2,Kotak,issuer_unavailable,UPI_AUTOPAY,199,2026-08-18T17:37:00
d1413149,Kotak,timeout,UPI_AUTOPAY,1499,2026-08-18T17:37:00
e16c3448,Kotak,hard_decline,Visa,299,2026-08-18T17:41:00
cf94b74e,SBI,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T17:41:00
cc2bfb7f,SBI,hard_decline,Mastercard,4999,2026-08-18T17:42:00
c37cafa3,Kotak,insufficient_funds,RuPay,199,2026-08-18T17:44:00
3161183a,Kotak,issuer_unavailable,UPI_AUTOPAY,299,2026-08-18T17:44:00
cbccb42f,ICICI,hard_decline,Visa,299,2026-08-18T17:45:00
d165e995,ICICI,insufficient_funds,Visa,299,2026-08-18T17:46:00
3043e056,ICICI,hard_decline,UPI_AUTOPAY,199,2026-08-18T17:47:00
df2325e3,Axis,hard_decline,RuPay,299,2026-08-18T17:50:00
160b698d,SBI,issuer_unavailable,RuPay,1499,2026-08-18T17:54:00
83976651,ICICI,insufficient_funds,RuPay,999,2026-08-18T18:07:00
4073beec,HDFC,hard_decline,UPI_AUTOPAY,2999,2026-08-18T18:10:00
75603426,SBI,timeout,Mastercard,4999,2026-08-18T18:12:00
5afa38d7,SBI,issuer_unavailable,Mastercard,4999,2026-08-18T18:12:00
bdf6b070,Kotak,insufficient_funds,RuPay,4999,2026-08-18T18:13:00
def29de8,SBI,timeout,Mastercard,299,2026-08-18T18:22:00
8e396f53,Kotak,timeout,RuPay,4999,2026-08-18T18:30:00
e48db241,Axis,issuer_unavailable,RuPay,499,2026-08-18T18:31:00
8e68cab1,Kotak,insufficient_funds,Mastercard,499,2026-08-18T18:36:00
4c2eed10,Axis,timeout,UPI_AUTOPAY,2999,2026-08-18T18:44:00
a2c8c8ac,SBI,timeout,UPI_AUTOPAY,199,2026-08-18T18:50:00
b85c6b90,Axis,timeout,UPI_AUTOPAY,999,2026-08-18T18:54:00
9ff0d432,Kotak,timeout,UPI_AUTOPAY,499,2026-08-18T18:57:00
3757a65c,Axis,timeout,UPI_AUTOPAY,2999,2026-08-18T19:03:00
60b2e30b,ICICI,hard_decline,UPI_AUTOPAY,199,2026-08-18T19:03:00
54f7e9ef,Kotak,timeout,UPI_AUTOPAY,999,2026-08-18T19:15:00
29c82c8f,SBI,issuer_unavailable,RuPay,4999,2026-08-18T19:17:00
2c8e4785,HDFC,issuer_unavailable,UPI_AUTOPAY,999,2026-08-18T19:18:00
ebbf86a9,SBI,issuer_unavailable,Visa,2999,2026-08-18T19:18:00
7488c05a,Axis,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-18T19:19:00
ffbd7896,HDFC,timeout,Visa,1499,2026-08-18T19:22:00
9f0ca58f,Axis,timeout,Visa,499,2026-08-18T19:22:00
35c8385c,Kotak,issuer_unavailable,UPI_AUTOPAY,299,2026-08-18T19:33:00
1fc9a503,SBI,timeout,RuPay,499,2026-08-18T19:34:00
9e98c3f6,HDFC,insufficient_funds,Visa,2999,2026-08-18T19:36:00
9976826f,SBI,timeout,RuPay,199,2026-08-18T19:43:00
5de23384,SBI,hard_decline,RuPay,4999,2026-08-18T19:44:00
b2703478,SBI,hard_decline,RuPay,299,2026-08-18T19:44:00
429f5648,Axis,insufficient_funds,UPI_AUTOPAY,1499,2026-08-18T19:46:00
7df5cba6,HDFC,issuer_unavailable,RuPay,499,2026-08-18T19:47:00
6cc40bdb,Axis,timeout,Visa,499,2026-08-18T19:47:00
49f26e33,ICICI,timeout,UPI_AUTOPAY,499,2026-08-18T19:47:00
111c4b11,HDFC,issuer_unavailable,UPI_AUTOPAY,999,2026-08-18T19:47:00
19176d17,SBI,insufficient_funds,Mastercard,1499,2026-08-18T19:48:00
7736ab60,Kotak,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T19:50:00
384de459,Axis,insufficient_funds,UPI_AUTOPAY,1499,2026-08-18T19:52:00
1ced5546,SBI,issuer_unavailable,RuPay,4999,2026-08-18T19:52:00
59563c33,ICICI,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T19:54:00
9fc0f8dd,Kotak,timeout,Visa,999,2026-08-18T19:57:00
46ff1473,ICICI,insufficient_funds,Mastercard,199,2026-08-18T20:00:00
d2dae4bd,Kotak,timeout,UPI_AUTOPAY,1499,2026-08-18T20:00:00
84952bc6,Kotak,timeout,UPI_AUTOPAY,299,2026-08-18T20:05:00
2c099d69,HDFC,insufficient_funds,Visa,1499,2026-08-18T20:09:00
58be04c1,SBI,insufficient_funds,RuPay,2999,2026-08-18T20:13:00
8ff9500f,Axis,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T20:13:00
6bb38644,Kotak,timeout,Mastercard,299,2026-08-18T20:20:00
609e6be6,Axis,timeout,Mastercard,499,2026-08-18T20:27:00
95fd8703,Axis,hard_decline,UPI_AUTOPAY,999,2026-08-18T20:29:00
0e9a8a8e,ICICI,hard_decline,UPI_AUTOPAY,2999,2026-08-18T20:31:00
46beba8f,HDFC,timeout,Visa,999,2026-08-18T20:32:00
dc06a848,Kotak,timeout,Mastercard,299,2026-08-18T20:34:00
59800339,ICICI,insufficient_funds,UPI_AUTOPAY,999,2026-08-18T20:39:00
f470a149,Axis,timeout,Visa,199,2026-08-18T20:44:00
9ad314a2,ICICI,timeout,UPI_AUTOPAY,4999,2026-08-18T20:45:00
120e5556,Axis,timeout,Visa,4999,2026-08-18T20:47:00
11725a1b,Axis,timeout,UPI_AUTOPAY,999,2026-08-18T20:48:00
de6d6d76,Axis,timeout,Visa,999,2026-08-18T20:49:00
25ca647f,Axis,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T20:54:00
146debbc,Kotak,hard_decline,UPI_AUTOPAY,299,2026-08-18T20:54:00
5eb75f2b,Kotak,insufficient_funds,Mastercard,199,2026-08-18T20:57:00
d139b1d6,Axis,timeout,UPI_AUTOPAY,1499,2026-08-18T20:58:00
3baa405b,Axis,insufficient_funds,RuPay,1499,2026-08-18T21:02:00
92812515,Axis,timeout,Visa,2999,2026-08-18T21:02:00
711ab29f,Kotak,timeout,UPI_AUTOPAY,999,2026-08-18T21:03:00
bacb50d7,SBI,timeout,Visa,1499,2026-08-18T21:06:00
8e35bf01,Axis,timeout,UPI_AUTOPAY,1499,2026-08-18T21:12:00
ab72d740,ICICI,timeout,Visa,2999,2026-08-18T21:26:00
50a5fb45,HDFC,insufficient_funds,Visa,4999,2026-08-18T21:29:00
aca6e406,SBI,issuer_unavailable,Visa,999,2026-08-18T21:43:00
aceeda58,ICICI,insufficient_funds,Visa,499,2026-08-18T21:58:00
60ea1a40,Axis,timeout,UPI_AUTOPAY,299,2026-08-18T22:00:00
3f545cd3,Axis,issuer_unavailable,Mastercard,2999,2026-08-18T22:03:00
9c255ff0,Axis,issuer_unavailable,UPI_AUTOPAY,499,2026-08-18T22:08:00
40c8a4fc,Kotak,timeout,Mastercard,499,2026-08-18T22:09:00
c7f84948,Axis,timeout,Mastercard,999,2026-08-18T22:10:00
4e685ac5,Axis,hard_decline,RuPay,4999,2026-08-18T22:11:00
01430cba,SBI,hard_decline,UPI_AUTOPAY,499,2026-08-18T22:11:00
8d800aa5,Kotak,timeout,Visa,499,2026-08-18T22:12:00
7befe833,SBI,issuer_unavailable,Mastercard,499,2026-08-18T22:13:00
e9c67ca4,HDFC,timeout,RuPay,4999,2026-08-18T22:13:00
17e88cad,Axis,timeout,UPI_AUTOPAY,499,2026-08-18T22:14:00
c5b2745e,SBI,issuer_unavailable,Mastercard,499,2026-08-18T22:25:00
1a254747,Axis,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-18T22:33:00
53a484bc,HDFC,insufficient_funds,UPI_AUTOPAY,4999,2026-08-18T22:35:00
4d5c4d29,HDFC,issuer_unavailable,Mastercard,1499,2026-08-18T22:36:00
563db670,Axis,timeout,UPI_AUTOPAY,199,2026-08-18T22:40:00
b83920bf,ICICI,timeout,RuPay,499,2026-08-18T22:42:00
345545f5,SBI,timeout,UPI_AUTOPAY,199,2026-08-18T22:46:00
b70fea39,Kotak,timeout,UPI_AUTOPAY,999,2026-08-18T22:48:00
dd9075e1,SBI,insufficient_funds,UPI_AUTOPAY,299,2026-08-18T22:48:00
4fdac608,HDFC,insufficient_funds,RuPay,499,2026-08-18T22:49:00
